District,Event,Circle,Police Station,Caller Source,Event Type,Event Sub-Type,Latitude,Longitude,latitude1,longitude1,Age,gender,Year,Day,Month,Hour,Minute,Second,Level
LUCKNOW,P07062115557,C1,PS2,PHONE,Threat In Person,Attack,26.852,80.99,26.37437635873161,81.34688253971262,20,F,2021,6,7,20,22,21,3
LUCKNOW,P07062116101,C1,PS2,PHONE,Dispute,Other Dispute,26.842,80.997,26.68494073276368,81.52553204672527,24,M,2021,6,7,20,42,29,3
LUCKNOW,P07062116666,C1,PS2,PHONE,Dispute,Other Dispute,26.852,80.988,26.922125137197813,81.01124855281951,33,F,2021,6,7,21,2,32,3
LUCKNOW,P07062120086,C1,PS2,PHONE,Threat In Person,Threatening To Kill,26.849,80.99600000000001,26.74823683477306,81.64947107920109,24,M,2021,6,7,23,5,23,3
LUCKNOW,P08062102572,C1,PS2,PHONE,Theft,Other Location,26.853,80.994,26.289988876992417,81.0992531909574,16,F,2021,6,8,7,23,29,3
LUCKNOW,P08062103337,C1,PS2,PHONE,Dispute,Money Transactions Dispute,26.854,81.005,26.136883538768533,81.0685123775976,44,F,2021,6,8,8,6,36,3
LUCKNOW,P08062104329,C1,PS2,PHONE,Female Sexual Harrassment,Teasing On Public Place,29.29,77.458,26.47900156509887,81.28115246814244,16,F,2021,6,8,8,58,37,2
LUCKNOW,P08062106631,C1,PS2,PHONE,Dispute,Money Transactions Dispute,26.858,80.99,26.603321139152595,81.42397434068259,17,M,2021,6,8,11,9,28,3
LUCKNOW,P08062108442,C1,PS2,PHONE,Encroachment,Government Land,26.851,80.991,26.85242151861476,81.29676269490155,48,F,2021,6,8,13,5,39,3
LUCKNOW,P08062109966,C1,PS2,PHONE,Unclaimed Information,Unclaimed Vehicle,26.853,81.005,26.523944511179813,81.41187293931672,30,F,2021,6,8,14,47,49,3
LUCKNOW,P08062110014,C1,PS2,PHONE,Unclaimed Information,Unclaimed Vehicle,26.856,81.007,26.82287923301963,81.56429324924002,21,F,2021,6,8,14,51,4,3
LUCKNOW,P08062110103,C1,PS2,PHONE,Dispute,Other Dispute,26.842,80.99600000000001,26.433218834449,81.57659917593458,25,F,2021,6,8,14,57,16,3
LUCKNOW,P08062110172,C1,PS2,PHONE,Dispute,Other Dispute,26.844,81.0,26.86240385916191,81.0440510362956,48,F,2021,6,8,15,1,53,3
LUCKNOW,P08062113790,C1,PS2,PHONE,Dispute,Money Transactions Dispute,26.845,81.007,26.49839044081349,81.25469767617216,7,F,2021,6,8,18,37,26,3
LUCKNOW,P08062114765,C1,PS2,PHONE,Crime On Phone Mobile Social Media Internet,Abuse Men,26.853,80.99,26.123831972781456,81.08029444567607,23,F,2021,6,8,19,21,53,3
LUCKNOW,P08062115333,C1,PS2,PHONE,Dacoity,House,26.852,80.99,26.47849880794225,81.65421814673822,35,F,2021,6,8,19,48,8,2
LUCKNOW,P08062117353,C1,PS2,PHONE,Information Against Police,Misbehavior By Ps Incharge,26.848000000000003,80.99600000000001,26.817733664075703,81.20389982283106,19,M,2021,6,8,21,8,54,3
LUCKNOW,P08062117545,C1,PS2,PHONE,Dispute,Other Dispute,26.853,80.99,26.91655847375393,81.39172944058151,11,F,2021,6,8,21,15,44,3
LUCKNOW,P08062120329,C1,PS2,PHONE,Dispute,Other Dispute,26.86,80.997,26.30651911196772,81.28889851603964,38,M,2021,6,8,22,54,57,3
LUCKNOW,P09062100155,C1,PS2,PHONE,Dispute,Dispute Between Ride And Driver,26.844,81.009,26.90851465228245,81.51086190045818,17,F,2021,6,9,0,15,1,3
LUCKNOW,P09062103931,C1,PS2,PHONE,Dispute,Other Dispute,26.854,81.003,26.483866460144323,81.0799310093906,16,F,2021,6,9,8,57,42,3
LUCKNOW,P09062104098,C1,PS2,PHONE,Missing,Grp- Person Accident By Train ,26.852,80.99,26.272590155274475,81.36011687872441,46,M,2021,6,9,9,6,7,3
LUCKNOW,P09062108221,C1,PS2,PHONE,Domestic Violence,Husband To Beat Wife,26.849,80.99600000000001,26.3657176598456,81.26743558426223,10,F,2021,6,9,13,20,9,2
LUCKNOW,P09062110116,C1,PS2,NERS112,Sos,Sos,26.849,81.015,26.76450151903592,81.01621155802673,23,M,2021,6,9,15,33,55,2
LUCKNOW,P09062110446,C1,PS2,PHONE,Dispute,Other Dispute,26.853,80.99,26.35188641885056,81.44713162271881,47,M,2021,6,9,15,55,57,3
LUCKNOW,P10062105808,C1,PS2,PHONE,Threat In Person,Attack,26.864,80.98100000000001,26.977943412533683,81.2503687444887,35,F,2021,6,10,10,51,49,3
LUCKNOW,P10062106658,C1,PS2,PHONE,Threat In Person,Threatening To Kill,26.83,81.008,26.35124976829764,81.2858861270033,24,F,2021,6,10,11,44,7,3
LUCKNOW,P10062106744,C1,PS2,PHONE,Unclaimed Information,Unclaimed Vehicle,26.851,81.001,26.958333200164628,81.54232889942674,15,M,2021,6,10,11,49,37,3
LUCKNOW,P10062106847,C1,PS2,PHONE,Dispute,Other Dispute,26.854,80.999,26.54377655989495,81.47368178346639,30,F,2021,6,10,11,54,58,3
LUCKNOW,P10062107576,C1,PS2,PHONE,Dispute,Other Dispute,26.861,80.993,26.65535055036255,81.28758578882046,35,F,2021,6,10,12,40,10,3
LUCKNOW,P10062109831,C1,PS2,PHONE,Female Harrassment,Misbehaviour With Child By Outsider,26.853,80.994,26.866014606881134,81.14901949738984,36,F,2021,6,10,15,10,41,2
LUCKNOW,P10062110599,C1,PS2,PHONE,Threat In Person,Attack,26.86,80.986,26.676761095996977,81.64274097090332,18,F,2021,6,10,16,0,39,3
LUCKNOW,P10062110877,C1,PS2,PHONE,Threat In Person,Threatening To Kill,26.846,80.988,26.94781360807344,81.289360763467,45,F,2021,6,10,16,16,42,3
LUCKNOW,P10062113614,C1,PS2,PHONE,Theft,Other Location,26.851,80.992,26.602351926103,81.27552920228906,40,M,2021,6,10,18,59,50,3
LUCKNOW,P10062114385,C1,PS2,PHONE,Corona,Public Gathering,26.842,80.991,26.33663576985096,81.5975729332646,11,F,2021,6,10,19,37,43,3
LUCKNOW,P10062117410,C1,PS2,PHONE,Dispute,Other Dispute,26.849,80.997,26.171036553741647,81.59347114693902,21,F,2021,6,10,21,46,4,3
LUCKNOW,P10062118140,C1,PS2,PHONE,Threat In Person,Attack,26.846,81.012,26.46100686380429,81.22432732106023,48,M,2021,6,10,22,14,32,3
LUCKNOW,P11062100501,C1,PS2,PHONE,Unknown,Unknown,26.842,80.99600000000001,26.35679849321254,81.04533265941315,8,F,2021,6,11,1,1,14,3
LUCKNOW,P11062108184,C1,PS2,PHONE,Gambling,Play Cards,26.849,80.99600000000001,26.53169418234233,81.50147691415643,44,F,2021,6,11,13,40,9,3
LUCKNOW,P11062108355,C1,PS2,PHONE,Dispute,Money Transactions Dispute,26.854,80.991,26.689108191812508,81.60967010082081,41,M,2021,6,11,13,52,8,3
LUCKNOW,P11062109248,C1,PS2,PHONE,Corona,Gathering Playing In Open,26.846,80.984,26.723855741680804,81.56989446862953,16,F,2021,6,11,14,53,38,3
LUCKNOW,P11062111626,C1,PS2,PHONE,Cyber Crimes,Illegally Transfer Money From Bank,26.858,80.99,26.134845916217586,81.43117899473494,16,M,2021,6,11,17,22,28,3
LUCKNOW,P11062117356,C1,PS2,PHONE,Threat In Person,Attack,26.851,81.01,26.591187306254003,81.57638661786112,49,F,2021,6,11,21,55,15,3
LUCKNOW,P11062117995,C1,PS2,PHONE,Dispute,Other Dispute,26.848000000000003,80.992,26.58196873176472,81.01821702532276,28,M,2021,6,11,22,19,50,3
LUCKNOW,P11062119282,C1,PS2,PHONE,Unknown,Unknown,26.852,80.99,26.774136606464943,81.15637087906688,43,F,2021,6,11,23,23,34,3
LUCKNOW,P11062119446,C1,PS2,PHONE,Dispute,Other Dispute,26.852,80.99,26.489849368300984,81.48534669588575,22,F,2021,6,11,23,33,45,3
LUCKNOW,P12062100293,C1,PS2,PHONE,Threat In Person,Threatening To Kill,26.849,80.994,26.415608096719893,81.28222552702616,17,F,2021,6,12,0,25,5,3
LUCKNOW,P12062101056,C1,PS2,PHONE,Dispute,With Neighbor,26.852,80.99,26.84068194848183,81.14625758652414,36,M,2021,6,12,2,56,12,3
LUCKNOW,P12062101071,C1,PS2,PHONE,Dispute,With Neighbor,26.852,80.99,26.791885939073843,81.06976373136536,33,F,2021,6,12,3,9,33,3
LUCKNOW,P12062102904,C1,PS2,PHONE,Corona,Help For Other,26.845,80.995,26.151572102290384,81.6374469910198,35,F,2021,6,12,8,0,32,3
LUCKNOW,P12062103543,C1,PS2,PHONE,Dispute,Other Dispute,26.845,80.995,26.480591987419867,81.02966771931732,13,F,2021,6,12,8,36,28,3
LUCKNOW,P12062105047,C1,PS2,PHONE,Dispute,Money Transactions Dispute,26.854,80.991,26.28104637577988,81.66101635317456,47,M,2021,6,12,9,49,35,3
LUCKNOW,P12062109156,C1,PS2,PHONE,Gambling,Betting,26.852,80.991,26.36533167455629,81.2124428453177,28,M,2021,6,12,13,32,24,3
LUCKNOW,P12062109356,C1,PS2,PHONE,Threat In Person,Attack,26.851,80.998,26.854677078951102,81.01028328658155,30,M,2021,6,12,13,45,59,3
LUCKNOW,P12062112415,C1,PS2,PHONE,Unknown,Unknown,26.851,81.016,26.399202363554547,81.39131886895271,30,M,2021,6,12,16,53,14,3
LUCKNOW,P12062112629,C1,PS2,PHONE,Unknown,Unknown,26.858,81.007,26.513692553534653,81.1645772440161,12,M,2021,6,12,17,7,42,3
LUCKNOW,P12062113430,C1,PS2,PHONE,Threat In Person,Attack,26.863000000000003,80.97800000000001,26.765319238751623,81.48942053426272,21,F,2021,6,12,17,56,0,3
LUCKNOW,P12062113926,C1,PS2,PHONE,Robbery,On Road,26.861,80.993,26.568627405779143,81.51730296944218,49,F,2021,6,12,18,24,13,2
LUCKNOW,P12062114119,C1,PS2,PHONE,Crime On Phone Mobile Social Media Internet,Threaten Men,26.853,80.99,26.27691842490541,81.45677448643097,47,M,2021,6,12,18,33,34,3
LUCKNOW,P12062114395,C1,PS2,PHONE,Traffic Jam,Due To Illegal Parking,26.852,80.98899999999999,26.80959741735771,81.35665734643848,19,F,2021,6,12,18,49,0,0
LUCKNOW,P12062119462,C1,PS2,PHONE,Domestic Violence,Husband To Beat Wife,26.865,80.97800000000001,26.92122594923286,81.4707935240114,7,M,2021,6,12,22,37,2,2
LUCKNOW,P12062120242,C1,PS2,PHONE,Information Against Police,No Action Has Been Taken By Ps Incharge For Delivery Of Person Vehicle Goods By ,26.855,80.994,26.891310904304262,81.26352245948253,44,M,2021,6,12,23,25,31,3
LUCKNOW,P13062100688,C1,PS2,PHONE,Dispute,Other Dispute,26.852,80.99,26.467172026950543,81.64705806254403,12,F,2021,13,6,2,29,15,3
LUCKNOW,P13062100814,C1,PS2,PHONE,Threat In Person,Attack,26.851,81.02,26.661869533809163,81.2380044981356,12,M,2021,13,6,3,29,11,3
LUCKNOW,P13062106345,C1,PS2,PHONE,Dispute,With Neighbor,26.844,80.984,26.29318898341276,81.09404872660934,41,M,2021,13,6,11,49,59,3
LUCKNOW,P13062107560,C1,PS2,PHONE,Corona,Open School/Coaching Institution/College/Office,26.85,80.982,26.58119164079272,81.49618677516472,26,F,2021,13,6,13,7,48,3
LUCKNOW,P13062107594,C1,PS2,PHONE,Corona,Open School/Coaching Institution/College/Office,26.846,81.00399999999999,26.456486002126955,81.47265558439845,9,M,2021,13,6,13,10,26,3
LUCKNOW,P13062108952,C1,PS2,PHONE,Threat In Person,Attack,26.85,81.015,26.87294255154044,81.00846199771483,14,F,2021,13,6,14,40,53,3
LUCKNOW,P13062109849,C1,PS2,PHONE,Property Disputes,Dispute Between Relatives,26.865,80.975,26.84106533121698,81.07561149078751,35,F,2021,13,6,15,44,43,3
LUCKNOW,P13062109926,C1,PS2,PHONE,Property Disputes,House Capture,26.848000000000003,80.99600000000001,26.596702371733475,81.52053058887499,47,F,2021,13,6,15,51,39,3
LUCKNOW,P13062110459,C1,PS2,PHONE,Information Against Police,Misbehavior By Prv,26.864,80.98100000000001,26.7854951812776,81.62142051899144,17,M,2021,13,6,16,29,46,3
LUCKNOW,P13062110801,C1,PS2,PHONE,Threat In Person,Threatening To Kill,26.864,80.982,26.99074712820381,81.24175823750643,30,F,2021,13,6,16,54,59,3
LUCKNOW,P13062110861,C1,PS2,PHONE,Property Disputes,House Capture,26.864,80.975,26.48957281906268,81.5816644447153,17,F,2021,13,6,16,58,12,3
LUCKNOW,P13062110905,C1,PS2,PHONE,Information Against Police,Prv Has Taken Money From The Caller,26.864,80.975,26.82000231854653,81.21666060363387,15,F,2021,13,6,16,59,47,3
LUCKNOW,P13062110945,C1,PS2,PHONE,Threat In Person,Threatening To Kill,26.851,80.991,26.13459352371021,81.5649520325863,28,F,2021,13,6,17,2,5,3
LUCKNOW,P13062110969,C1,PS2,PHONE,Information Against Police,Prv Has Taken Money From The Caller,26.85,80.993,26.877233484526148,81.5963051251607,24,M,2021,13,6,17,3,25,3
LUCKNOW,P13062111240,C1,PS2,PHONE,Threat In Person,Threatening To Kill,26.848000000000003,80.994,26.262725953953016,81.13177324133264,24,M,2021,13,6,17,21,40,3
LUCKNOW,P13062111420,C1,PS2,PHONE,Threat In Person,Threatening To Kill,26.853,80.98899999999999,26.23431807412144,81.62519353994341,32,F,2021,13,6,17,32,30,3
LUCKNOW,P13062111740,C1,PS2,PHONE,Property Disputes,Dispute Between Relatives,26.864,80.976,26.897489618212493,81.46198359005216,30,M,2021,13,6,17,52,7,3
LUCKNOW,P13062111772,C1,PS2,PHONE,Information Against Police,Misbehavior By Prv,26.864,80.976,26.4689829789444,81.65955172055777,40,M,2021,13,6,17,54,4,3
LUCKNOW,P13062112049,C1,PS2,PHONE,Threat In Person,Threatening To Kill,26.854,80.99,26.419314238914623,81.20922581618207,45,F,2021,13,6,18,12,32,3
LUCKNOW,P13062112535,C1,PS2,PHONE,Information Against Police,Prv Has Taken Money From The Caller,26.864,80.98100000000001,26.14628579909357,81.65594524549259,33,M,2021,13,6,18,41,1,3
LUCKNOW,P13062113003,C1,PS2,PHONE,Information Against Police,Misbehavior By Ps Incharge,26.852,80.99,26.331722580029453,81.01104839059923,6,M,2021,13,6,19,7,44,3
LUCKNOW,P13062113229,C1,PS2,PHONE,Female Sexual Harrassment,Attempted Rape In Building Or Campus,26.852,81.00399999999999,26.495060714645668,81.52936203867507,9,F,2021,13,6,19,19,53,2
LUCKNOW,P13062117444,C1,PS2,PHONE,Dispute,Other Dispute,26.854,80.99,26.514481316802016,81.06599554142225,38,F,2021,13,6,22,38,15,3
LUCKNOW,P13062118278,C1,PS2,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,26.852,80.99,26.673821744276,81.0138754244679,10,F,2021,13,6,23,25,30,2
LUCKNOW,P14062100026,C1,PS2,PHONE,Domestic Violence,Beating Senior Citizen,26.853,80.99,26.27013065610513,81.11525033224156,34,M,2021,14,6,0,2,58,2
LUCKNOW,P14062100173,C1,PS2,PHONE,Dispute,Dispute With Drunk Person,26.834,81.01100000000001,26.77129219358695,81.50522625045369,20,M,2021,14,6,0,20,31,3
LUCKNOW,P14062101890,C1,PS2,PHONE,Cyber Crimes,Illegally Transfer Money From Bank,26.848000000000003,81.001,26.51107734961529,81.23814423511531,27,F,2021,14,6,7,20,51,3
LUCKNOW,P14062106055,C1,PS2,PHONE,Unclaimed Information,Unclaimed Vehicle,26.847,81.003,26.74770135933204,81.28646292963874,44,F,2021,14,6,12,22,45,3
LUCKNOW,P14062106304,C1,PS2,PHONE,Dispute,Dispute Between Ride And Driver,26.85,80.982,26.34849542820956,81.35762339894504,41,M,2021,14,6,12,41,16,3
LUCKNOW,P14062106882,C1,PS2,PHONE,Theft,Residential Building,26.846,81.00399999999999,26.77757088547499,81.34348521640761,25,M,2021,14,6,13,27,20,3
LUCKNOW,P14062107186,C1,PS2,PHONE,Dispute,Other Dispute,26.844,81.009,26.88222500481609,81.43013928997848,16,M,2021,14,6,13,48,27,3
LUCKNOW,P14062107636,C1,PS2,PHONE,Dispute,Dispute With Drunk Person,26.852,80.99,26.29572254811236,81.47243965350602,27,M,2021,14,6,14,22,14,3
LUCKNOW,P14062107853,C1,PS2,PHONE,Threat In Person,Threatening To Kill,26.865,80.975,26.99370282630825,81.5642303795928,20,M,2021,14,6,14,37,38,3
LUCKNOW,P14062107857,C1,PS2,PHONE,Dispute,Dispute In Hospital,26.852,80.99,26.334079820938825,81.45294717264433,20,M,2021,14,6,14,38,3,3
LUCKNOW,P14062108096,C1,PS2,PHONE,Dispute,Other Dispute,26.852,81.00399999999999,26.274508468571145,81.1234994574676,36,M,2021,14,6,14,56,21,3
LUCKNOW,P14062109943,C1,PS2,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,26.863000000000003,80.977,26.89156514776404,81.1984122254541,33,M,2021,14,6,17,14,41,2
LUCKNOW,P14062110239,C1,PS2,PHONE,Dispute,Dispute With Service Provider Or Vendor,26.853,80.997,26.853596346000145,81.38883249412369,19,F,2021,14,6,17,35,54,3
LUCKNOW,P14062110273,C1,PS2,PHONE,Unknown,Unknown,26.856,80.998,26.60298801447164,81.17190439973217,48,M,2021,14,6,17,38,47,3
LUCKNOW,P14062110323,C1,PS2,PHONE,Dispute,Dispute With Drunk Person,26.853,80.994,26.29629728301017,81.64667971695785,32,F,2021,14,6,17,42,25,3
LUCKNOW,P14062110440,C1,PS2,PHONE,Cyber Crimes,Illegally Transfer Money From Bank,26.852,80.99,26.981791685091853,81.64697672606216,43,M,2021,14,6,17,50,51,3
LUCKNOW,P14062110500,C1,PS2,PHONE,Theft,Residential Building,26.85,80.984,26.16037507470453,81.3580267726938,38,F,2021,14,6,17,55,35,3
LUCKNOW,P14062111120,C1,PS2,PHONE,Crime On Phone Mobile Social Media Internet,Threaten Men,26.853,80.991,26.2810307494778,81.60069948194656,24,F,2021,14,6,18,37,21,3
LUCKNOW,P14062112176,C1,PS2,PHONE,Unknown,Unknown,26.858,80.991,26.728896968957105,81.02307360253033,19,M,2021,14,6,19,43,20,3
LUCKNOW,P14062114265,C1,PS2,PHONE,Dispute,Other Dispute,26.851,81.008,26.77967437137895,81.21548341014643,30,M,2021,14,6,21,33,34,3
LUCKNOW,P14062115462,C1,PS2,PHONE,Dispute,Other Dispute,26.861,80.993,26.59752884275664,81.40700349504694,34,F,2021,14,6,22,38,24,3
LUCKNOW,P14062115547,C1,PS2,PHONE,Theft,Residential Building,26.859,81.005,26.745203444955468,81.33421062524806,9,M,2021,14,6,22,43,47,3
LUCKNOW,P15062104669,C1,PS2,PHONE,Cyber Crimes,Illegally Transfer Money From Bank,26.854,81.006,26.44243638950991,81.24888097817538,29,F,2021,15,6,11,25,58,3
LUCKNOW,P15062105032,C1,PS2,PHONE,Dispute,Money Transactions Dispute,26.848000000000003,80.998,26.7999069766808,81.49439902865583,17,F,2021,15,6,11,54,31,3
LUCKNOW,P15062105042,C1,PS2,PHONE,Dispute,Dispute Between Ride And Driver,26.858,80.994,26.28502863937851,81.41377412875394,10,M,2021,15,6,11,55,21,3
LUCKNOW,P15062105270,C1,PS2,PHONE,Domestic Violence,Husband To Beat Wife,26.849,80.99,26.50730695119336,81.4524005543786,43,M,2021,15,6,12,13,14,2
LUCKNOW,P15062107306,C1,PS2,PHONE,Dispute,Dispute Between Ride And Driver,26.844,80.979,26.43331611464784,81.01969397648709,17,F,2021,15,6,15,5,45,3
LUCKNOW,P15062109606,C1,PS2,PHONE,Theft,Other Location,26.845,81.01,26.75872021053632,81.6006139301212,44,F,2021,15,6,18,17,37,3
LUCKNOW,P15062113241,C1,PS2,PHONE,Domestic Violence,Expelling Senior Citizen From House,26.842,80.997,26.67179068275353,81.30121021677877,8,F,2021,15,6,22,2,51,2
LUCKNOW,P15062113425,C1,PS2,PHONE,Missing,Driving License,26.849,81.006,26.29015527773436,81.00515449814219,49,F,2021,15,6,22,13,11,3
LUCKNOW,P15062113573,C1,PS2,PHONE,Domestic Violence,Family Dispute With Sr. Citizen,26.85,81.012,26.60144563113916,81.53412576663422,40,F,2021,15,6,22,21,12,2
LUCKNOW,P15062114343,C1,PS2,PHONE,Dispute,With Neighbor,26.85,81.013,26.87542199634456,81.55179686605226,44,M,2021,15,6,23,8,49,3
LUCKNOW,P16062100526,C1,PS2,PHONE,Female Sexual Harrassment,Attempted Rape In Building Or Campus,26.741,81.263,26.634157366212992,81.63882486006209,37,M,2021,16,6,1,29,51,2
LUCKNOW,P16062101150,C1,PS2,PHONE,Dispute,Other Dispute,26.854,80.99,26.93248812008228,81.23279364825719,10,M,2021,16,6,5,50,19,3
LUCKNOW,P16062107003,C1,PS2,PHONE,Threat In Person,Attack,26.851,81.0,26.510235388406755,81.06804314113656,9,F,2021,16,6,14,8,28,3
LUCKNOW,P16062107029,C1,PS2,PHONE,Domestic Violence,Beating Senior Citizen,26.851,81.00399999999999,26.65887422548692,81.47490114410469,36,F,2021,16,6,14,10,18,2
LUCKNOW,P16062107295,C1,PS2,PHONE,Dispute,Dispute Between Ride And Driver,26.854,81.008,26.79313124268255,81.18721840092515,11,M,2021,16,6,14,33,0,3
LUCKNOW,P16062108104,C1,PS2,PHONE,Threat In Person,Attack,26.854,81.003,26.18223791425488,81.2577127163635,26,M,2021,16,6,15,42,5,3
LUCKNOW,P16062108127,C1,PS2,PHONE,Information Against Police,No Action Has Been Taken By Ps Incharge For Delivery Of Person Vehicle Goods By ,26.853,81.013,26.687729165582635,81.43666259727163,24,M,2021,16,6,15,43,58,3
LUCKNOW,P16062108544,C1,PS2,PHONE,Domestic Violence,Husband To Beat Wife,26.502,81.509,26.32573558377409,81.50354133307874,15,F,2021,16,6,16,18,57,2
LUCKNOW,P16062113393,C1,PS2,PHONE,Dispute,Money Transactions Dispute,26.863000000000003,80.979,26.77805053629033,81.28546534182735,19,M,2021,16,6,21,20,46,3
LUCKNOW,P16062113508,C1,PS2,PHONE,Dispute,Other Dispute,26.843000000000004,80.997,26.58778999973369,81.5021267186411,16,M,2021,16,6,21,26,36,3
LUCKNOW,P16062113648,C1,PS2,PHONE,Unclaimed Information,Unclaimed Women,26.851,81.015,26.44018812791474,81.55748839668345,45,M,2021,16,6,21,34,1,3
LUCKNOW,P16062114866,C1,PS2,PHONE,Threat In Person,Threatening To Kill,26.856,80.987,26.74585965773622,81.01550929570776,22,M,2021,16,6,22,31,43,3
LUCKNOW,P16062115253,C1,PS2,PHONE,Threat In Person,Attack,26.853,81.013,26.21003526052489,81.58947814716504,47,F,2021,16,6,22,53,9,3
LUCKNOW,P17062100147,C1,PS2,PHONE,Suspicious Person Information,Information About Suspicious Person In Building/Campus/Place,26.862,80.988,26.327343714075564,81.2733633955385,30,M,2021,17,6,0,17,35,2
LUCKNOW,P17062104721,C1,PS2,PHONE,Traffic Jam,Due To Illegal Parking,26.848000000000003,81.008,26.787715517835387,81.4395959229208,36,M,2021,17,6,11,37,19,0
LUCKNOW,P17062105940,C1,PS2,PHONE,Robbery,On Road,26.853,80.99,26.36237666580021,81.39928042272818,43,F,2021,17,6,13,25,26,2
LUCKNOW,P17062108132,C1,PS2,PHONE,Cyber Crimes,Obtain Illegally Atm / Bank  Information,26.85,81.016,26.989480682148383,81.45160069350216,10,F,2021,17,6,16,30,43,3
LUCKNOW,P17062110883,C1,PS2,PHONE,Dispute,Dispute Between Ride And Driver,26.862,80.98899999999999,26.3957986577848,81.15323236912049,7,F,2021,17,6,19,52,19,3
LUCKNOW,P17062110944,C1,PS2,PHONE,Animals Related,Found Injured Animal,26.851,81.02,26.38202447917688,81.11926672206414,7,M,2021,17,6,19,56,29,3
LUCKNOW,P17062111171,C1,PS2,PHONE,Threat In Person,Attack,26.854,80.99,26.14596106522809,81.10367140650035,19,M,2021,17,6,20,11,28,3
LUCKNOW,P17062111564,C1,PS2,PHONE,Dowry Related Crime,Beating/Harassing/Torturing For Dowry,26.844,81.005,26.871140936830905,81.13268940327035,10,M,2021,17,6,20,34,38,2
LUCKNOW,P17062113272,C1,PS2,PHONE,Dispute,With Neighbor,26.851,80.988,26.8416782916934,81.65614081588323,29,F,2021,17,6,22,4,13,3
LUCKNOW,P17062114601,C1,PS2,WhatsApp,Animals Related,Found Injured Animal,26.833,80.988,26.336231491070752,81.63334380943968,9,F,2021,17,6,23,23,13,3
LUCKNOW,P18062100945,C1,PS2,PHONE,Information Against Other Government Departments,Notice Of Negligence In Work,26.849,80.97800000000001,26.79261464955376,81.43635194207604,12,F,2021,18,6,5,26,30,3
LUCKNOW,P18062103019,C1,PS2,PHONE,Threat In Person,Threatening To Kill,26.862,80.977,26.83681511386669,81.55769979929308,38,M,2021,18,6,9,22,9,3
LUCKNOW,P18062105011,C1,PS2,PHONE,Dispute,Other Dispute,26.844,80.984,26.14102877441495,81.1320578758489,33,F,2021,18,6,12,4,44,3
LUCKNOW,P18062105222,C1,PS2,PHONE,Found Deadbody,Male Dead Body,26.856,80.971,26.879757672799773,81.3170597611309,15,M,2021,18,6,12,23,16,1
LUCKNOW,P18062106293,C1,PS2,PHONE,Dispute,Money Transactions Dispute,26.845,81.009,26.85625223516797,81.18884533876664,31,F,2021,18,6,14,1,19,3
LUCKNOW,P18062107715,C1,PS2,PHONE,Dispute,Dispute Between Ride And Driver,26.844,80.99,26.70271712595486,81.21960307411138,14,M,2021,18,6,16,17,52,3
LUCKNOW,P18062108923,C1,PS2,PHONE,Animals Related,Found Injured Animal,26.848000000000003,81.001,26.52522813289136,81.37694939883278,21,M,2021,18,6,17,58,3,3
